date,t1M_ATM,t1M_BF10,t1M_BF25,t1M_C10,t1M_C25,t1M_P10,t1M_P25,t1M_RR10,t1M_RR25,t1Y_ATM,t1Y_BF10,t1Y_BF25,t1Y_C10,t1Y_C25,t1Y_P10,t1Y_P25,t1Y_RR10,t1Y_RR25,t3M_ATM,t3M_BF10,t3M_BF25,t3M_C10,t3M_C25,t3M_P10,t3M_P25,t3M_RR10,t3M_RR25,t6M_ATM,t6M_BF10,t6M_BF25,t6M_C10,t6M_C25,t6M_P10,t6M_P25,t6M_RR10,t6M_RR25
2015-05-01,11.665000,1.155000,0.392500,11.332500,11.271250,14.307500,12.843750,-2.975000,-1.572500,11.835000,3.422500,1.007500,12.152500,11.217500,18.362500,14.467500,-6.210000,-3.250000,11.850000,1.925000,0.582500,11.723750,11.353750,15.826250,13.511250,-4.102500,-2.157500,11.822500,2.635000,0.787500,11.891250,11.277500,17.023750,13.942500,-5.132500,-2.665000
2015-05-04,12.085000,1.250000,0.417500,11.855000,11.721250,14.815000,13.283750,-2.960000,-1.562500,11.835000,3.645000,1.182500,12.270000,11.263750,18.690000,14.771250,-6.420000,-3.507500,12.000000,1.970000,0.587500,11.960000,11.528750,15.980000,13.646250,-4.020000,-2.117500,11.877500,2.685000,0.795000,12.010000,11.347500,17.115000,13.997500,-5.105000,-2.650000
2015-05-05,11.390000,1.250000,0.417500,11.225000,11.060000,14.055000,12.555000,-2.830000,-1.495000,11.595000,3.647500,1.187500,12.105000,11.066250,18.380000,14.498750,-6.275000,-3.432500,11.570000,1.960000,0.587500,11.588750,11.136250,15.471250,13.178750,-3.882500,-2.042500,11.562500,2.682500,0.802500,11.768750,11.077500,16.721250,13.652500,-4.952500,-2.575000
2015-05-06,11.500000,1.190000,0.392500,11.398750,11.212500,13.981250,12.572500,-2.582500,-1.360000,11.532500,3.447500,1.010000,12.071250,11.031250,17.888750,14.053750,-5.817500,-3.022500,11.507500,1.892500,0.567500,11.596250,11.127500,15.203750,13.022500,-3.607500,-1.895000,11.522500,2.622500,0.777500,11.812500,11.091250,16.477500,13.508750,-4.665000,-2.417500
2015-05-07,11.330000,1.215000,0.400000,11.262500,11.047500,13.827500,12.412500,-2.565000,-1.365000,11.565000,3.455000,1.007500,12.086250,11.032500,17.953750,14.112500,-5.867500,-3.080000,11.760000,1.985000,0.585000,11.900000,11.372500,15.590000,13.317500,-3.690000,-1.945000,11.585000,2.677500,0.777500,11.891250,11.132500,16.633750,13.592500,-4.742500,-2.460000
2015-05-08,11.075000,1.180000,0.405000,10.940000,10.780000,13.570000,12.180000,-2.630000,-1.400000,11.495000,3.422500,1.005000,12.026250,10.981250,17.808750,14.018750,-5.782500,-3.037500,11.457500,1.927500,0.585000,11.552500,11.076250,15.217500,13.008750,-3.665000,-1.932500,11.475000,2.632500,0.785000,11.763750,11.037500,16.451250,13.482500,-4.687500,-2.445000
2015-05-11,11.617500,1.237500,0.405000,11.481250,11.296250,14.228750,12.748750,-2.747500,-1.452500,11.512500,3.477500,1.030000,12.062500,11.007500,17.917500,14.077500,-5.855000,-3.070000,11.422500,1.902500,0.565000,11.485000,11.017500,15.165000,12.957500,-3.680000,-1.940000,11.457500,2.642500,0.775000,11.746250,11.011250,16.453750,13.453750,-4.707500,-2.442500
2015-05-12,11.335000,1.237500,0.402500,11.283750,11.055000,13.861250,12.420000,-2.577500,-1.365000,11.540000,3.607500,1.147500,12.166250,11.055000,18.128750,14.320000,-5.962500,-3.265000,11.300000,1.920000,0.560000,11.463750,10.930000,14.976250,12.790000,-3.512500,-1.860000,11.385000,2.645000,0.772500,11.717500,10.951250,16.342500,13.363750,-4.625000,-2.412500
2015-05-13,10.995000,1.225000,0.410000,11.091250,10.807500,13.348750,12.002500,-2.257500,-1.195000,11.362500,3.447500,1.010000,12.028750,10.906250,17.591250,13.838750,-5.562500,-2.932500,10.987500,1.940000,0.582500,11.277500,10.696250,14.577500,12.443750,-3.300000,-1.747500,11.160000,2.642500,0.787500,11.621250,10.806250,15.983750,13.088750,-4.362500,-2.282500
2015-05-14,11.205000,1.170000,0.395000,11.292500,11.025000,13.457500,12.175000,-2.165000,-1.150000,11.347500,3.500000,1.045000,12.008750,10.902500,17.686250,13.882500,-5.677500,-2.980000,11.267500,1.897500,0.570000,11.538750,10.977500,14.791250,12.697500,-3.252500,-1.720000,11.207500,2.627500,0.782500,11.633750,10.845000,16.036250,13.135000,-4.402500,-2.290000
2015-05-15,11.290000,1.255000,0.415000,11.527500,11.162500,13.562500,12.247500,-2.035000,-1.085000,11.410000,3.662500,1.107500,12.312500,11.057500,17.832500,13.977500,-5.520000,-2.920000,11.245000,2.000000,0.600000,11.683750,11.020000,14.806250,12.670000,-3.122500,-1.650000,11.282500,2.762500,0.822500,11.963750,10.997500,16.126250,13.212500,-4.162500,-2.215000
2015-05-18,11.682500,1.210000,0.395000,11.790000,11.496250,13.995000,12.658750,-2.205000,-1.162500,11.465000,3.482500,1.027500,12.108750,11.010000,17.786250,13.975000,-5.677500,-2.965000,11.360000,1.890000,0.557500,11.645000,11.073750,14.855000,12.761250,-3.210000,-1.687500,11.355000,2.630000,0.775000,11.785000,10.990000,16.185000,13.270000,-4.400000,-2.280000
2015-05-19,11.782500,1.190000,0.382500,11.855000,11.576250,14.090000,12.753750,-2.235000,-1.177500,11.580000,3.587500,1.127500,12.203750,11.102500,18.131250,14.312500,-5.927500,-3.210000,11.465000,1.887500,0.547500,11.713750,11.150000,14.991250,12.875000,-3.277500,-1.725000,11.480000,2.627500,0.760000,11.851250,11.072500,16.363750,13.407500,-4.512500,-2.335000
2015-05-20,11.827500,1.247500,0.402500,12.048750,11.687500,14.101250,12.772500,-2.052500,-1.085000,11.675000,3.517500,1.022500,12.393750,11.227500,17.991250,14.167500,-5.597500,-2.940000,11.680000,1.997500,0.592500,12.090000,11.432500,15.265000,13.112500,-3.175000,-1.680000,11.595000,2.707500,0.790000,12.135000,11.255000,16.470000,13.515000,-4.335000,-2.260000
2015-05-21,11.260000,1.175000,0.390000,11.390000,11.097500,13.480000,12.202500,-2.090000,-1.105000,11.475000,3.582500,1.127500,12.163750,11.042500,17.951250,14.162500,-5.787500,-3.120000,11.205000,1.900000,0.570000,11.503750,10.933750,14.706250,12.616250,-3.202500,-1.682500,11.340000,2.635000,0.782500,11.770000,10.978750,16.180000,13.266250,-4.410000,-2.287500
2015-05-22,10.945000,1.180000,0.385000,11.122500,10.797500,13.127500,11.862500,-2.005000,-1.065000,11.370000,3.440000,0.995000,12.002500,10.896250,17.617500,13.833750,-5.615000,-2.937500,10.975000,1.912500,0.557500,11.315000,10.702500,14.460000,12.362500,-3.145000,-1.660000,11.155000,2.637500,0.765000,11.602500,10.782500,15.982500,13.057500,-4.380000,-2.275000
2015-05-25,11.425000,1.165000,0.370000,11.540000,11.245000,13.640000,12.345000,-2.100000,-1.100000,11.405000,3.555000,1.045000,12.172500,11.022500,17.747500,13.877500,-5.575000,-2.855000,11.155000,1.847500,0.545000,11.425000,10.872500,14.580000,12.527500,-3.155000,-1.655000,11.270000,2.647500,0.780000,11.737500,10.932500,16.097500,13.167500,-4.360000,-2.235000
2015-05-26,11.700000,1.240000,0.402500,11.947500,11.576250,13.932500,12.628750,-1.985000,-1.052500,11.715000,3.732500,1.192500,12.563750,11.337500,18.331250,14.477500,-5.767500,-3.140000,11.460000,1.950000,0.567500,11.841250,11.201250,14.978750,12.853750,-3.137500,-1.652500,11.552500,2.722500,0.790000,12.083750,11.206250,16.466250,13.478750,-4.382500,-2.272500
2015-05-27,11.797500,1.195000,0.392500,11.971250,11.652500,14.013750,12.727500,-2.042500,-1.075000,11.762500,3.505000,1.012500,12.427500,11.302500,18.107500,14.247500,-5.680000,-2.945000,11.490000,1.922500,0.570000,11.821250,11.223750,15.003750,12.896250,-3.182500,-1.672500,11.545000,2.670000,0.785000,12.008750,11.188750,16.421250,13.471250,-4.412500,-2.282500
2015-05-28,11.465000,1.265000,0.415000,11.710000,11.337500,13.750000,12.422500,-2.040000,-1.085000,11.875000,3.570000,1.040000,12.580000,11.407500,18.310000,14.422500,-5.730000,-3.015000,11.485000,2.000000,0.580000,11.862500,11.207500,15.107500,12.922500,-3.245000,-1.715000,11.655000,2.725000,0.782500,12.155000,11.278750,16.605000,13.596250,-4.450000,-2.317500
2015-05-29,11.175000,1.242500,0.390000,11.293750,10.968750,13.541250,12.161250,-2.247500,-1.192500,11.717500,3.537500,1.005000,12.338750,11.186250,18.171250,14.258750,-5.832500,-3.072500,11.312500,1.980000,0.557500,11.592500,10.971250,14.992500,12.768750,-3.400000,-1.797500,11.472500,2.747500,0.782500,11.915000,11.052500,16.525000,13.457500,-4.610000,-2.405000
2015-06-01,11.355000,1.317500,0.402500,11.625000,11.206250,13.720000,12.308750,-2.095000,-1.102500,11.692500,3.805000,1.137500,12.607500,11.321250,18.387500,14.338750,-5.780000,-3.017500,11.280000,2.015000,0.577500,11.657500,11.001250,14.932500,12.713750,-3.275000,-1.712500,11.457500,2.835000,0.815000,12.036250,11.111250,16.548750,13.433750,-4.512500,-2.322500
2015-06-02,11.245000,1.335000,0.400000,11.497500,11.075000,13.662500,12.215000,-2.165000,-1.140000,11.685000,3.895000,1.205000,12.635000,11.310000,18.525000,14.470000,-5.890000,-3.160000,11.127500,2.020000,0.567500,11.528750,10.846250,14.766250,12.543750,-3.237500,-1.697500,11.345000,2.830000,0.800000,11.930000,10.990000,16.420000,13.300000,-4.490000,-2.310000
2015-06-03,11.412500,1.332500,0.407500,11.688750,11.262500,13.801250,12.377500,-2.112500,-1.115000,11.590000,3.705000,1.055000,12.438750,11.168750,18.151250,14.121250,-5.712500,-2.952500,11.195000,2.052500,0.582500,11.625000,10.930000,14.870000,12.625000,-3.245000,-1.695000,11.300000,2.822500,0.800000,11.895000,10.951250,16.350000,13.248750,-4.455000,-2.297500
2015-06-04,10.945000,1.305000,0.405000,11.192500,10.790000,13.307500,11.910000,-2.115000,-1.120000,11.530000,3.685000,1.060000,12.462500,11.141250,17.967500,14.038750,-5.505000,-2.897500,11.140000,2.077500,0.597500,11.606250,10.886250,14.828750,12.588750,-3.222500,-1.702500,11.280000,2.835000,0.810000,11.942500,10.960000,16.287500,13.220000,-4.345000,-2.260000
2015-06-05,11.270000,1.285000,0.390000,11.437500,11.070000,13.672500,12.250000,-2.235000,-1.180000,11.595000,3.742500,1.072500,12.575000,11.225000,18.100000,14.110000,-5.525000,-2.885000,11.105000,2.027500,0.575000,11.481250,10.811250,14.783750,12.548750,-3.302500,-1.737500,11.280000,2.830000,0.802500,11.902500,10.938750,16.317500,13.226250,-4.415000,-2.287500
2015-06-08,11.570000,1.190000,0.355000,11.642500,11.325000,13.877500,12.525000,-2.235000,-1.200000,11.712500,3.542500,1.070000,12.398750,11.266250,18.111250,14.298750,-5.712500,-3.032500,11.255000,1.950000,0.565000,11.535000,10.932500,14.875000,12.707500,-3.340000,-1.775000,11.442500,2.685000,0.782500,11.873750,11.043750,16.381250,13.406250,-4.507500,-2.362500
2015-06-09,11.607500,1.212500,0.400000,11.605000,11.362500,14.035000,12.652500,-2.430000,-1.290000,11.825000,3.635000,1.152500,12.495000,11.356250,18.425000,14.598750,-5.930000,-3.242500,11.297500,1.897500,0.557500,11.495000,10.956250,14.895000,12.753750,-3.400000,-1.797500,11.477500,2.620000,0.760000,11.827500,11.048750,16.367500,13.426250,-4.540000,-2.377500
2015-06-10,12.377500,1.335000,0.442500,12.270000,12.056250,15.155000,13.583750,-2.885000,-1.527500,11.705000,3.687500,1.100000,12.473750,11.291250,18.311250,14.318750,-5.837500,-3.027500,11.562500,2.030000,0.612500,11.735000,11.197500,15.450000,13.152500,-3.715000,-1.955000,11.572500,2.812500,0.832500,12.022500,11.185000,16.747500,13.625000,-4.725000,-2.440000
2015-06-11,10.887500,1.237500,0.402500,10.700000,10.531250,13.550000,12.048750,-2.850000,-1.517500,11.420000,3.577500,1.092500,11.985000,10.927500,18.010000,14.097500,-6.025000,-3.170000,11.262500,1.977500,0.592500,11.265000,10.813750,15.215000,12.896250,-3.950000,-2.082500,11.345000,2.740000,0.810000,11.623750,10.875000,16.546250,13.435000,-4.922500,-2.560000
2015-06-12,10.792500,1.177500,0.395000,10.527500,10.422500,13.412500,11.952500,-2.885000,-1.530000,11.440000,3.467500,1.007500,11.981250,10.907500,17.833750,13.987500,-5.852500,-3.080000,11.065000,1.920000,0.572500,11.040000,10.611250,14.930000,12.663750,-3.890000,-2.052500,11.197500,2.650000,0.777500,11.440000,10.720000,16.255000,13.230000,-4.815000,-2.510000
2015-06-15,11.102500,1.215000,0.400000,10.890000,10.747500,13.745000,12.257500,-2.855000,-1.510000,11.507500,3.555000,1.062500,12.123750,11.028750,18.001250,14.111250,-5.877500,-3.082500,11.180000,1.902500,0.572500,11.202500,10.761250,14.962500,12.743750,-3.760000,-1.982500,11.237500,2.657500,0.790000,11.516250,10.795000,16.273750,13.260000,-4.757500,-2.465000
2015-06-16,10.867500,1.220000,0.400000,10.637500,10.501250,13.537500,12.033750,-2.900000,-1.532500,11.435000,3.650000,1.155000,12.090000,10.957500,18.080000,14.222500,-5.990000,-3.265000,10.937500,1.905000,0.565000,10.946250,10.498750,14.738750,12.506250,-3.792500,-2.007500,11.102500,2.657500,0.777500,11.373750,10.636250,16.146250,13.123750,-4.772500,-2.487500
2015-06-17,10.625000,1.205000,0.410000,10.325000,10.237500,13.335000,11.832500,-3.010000,-1.595000,11.330000,3.527500,1.062500,11.900000,10.852500,17.815000,13.932500,-5.915000,-3.080000,10.840000,1.927500,0.597500,10.793750,10.402500,14.741250,12.472500,-3.947500,-2.070000,11.060000,2.660000,0.805000,11.293750,10.605000,16.146250,13.125000,-4.852500,-2.520000
2015-06-18,9.955000,1.115000,0.372500,9.583750,9.538750,12.556250,11.116250,-2.972500,-1.577500,11.175000,3.400000,1.020000,11.635000,10.652500,17.515000,13.737500,-5.880000,-3.085000,10.592500,1.832500,0.547500,10.506250,10.131250,14.343750,12.148750,-3.837500,-2.017500,10.925000,2.577500,0.770000,11.075000,10.428750,15.930000,12.961250,-4.855000,-2.532500
2015-06-19,10.422500,1.305000,0.462500,10.287500,10.121250,13.167500,11.648750,-2.880000,-1.527500,11.460000,3.610000,1.095000,12.125000,11.005000,18.015000,14.105000,-5.890000,-3.100000,10.900000,2.005000,0.625000,11.040000,10.542500,14.770000,12.507500,-3.730000,-1.965000,11.145000,2.732500,0.827500,11.488750,10.732500,16.266250,13.212500,-4.777500,-2.480000
2015-06-22,10.585000,1.165000,0.410000,10.172500,10.157500,13.327500,11.832500,-3.155000,-1.675000,11.350000,3.457500,1.027500,11.743750,10.770000,17.871250,13.985000,-6.127500,-3.215000,10.892500,1.847500,0.565000,10.752500,10.415000,14.727500,12.500000,-3.975000,-2.085000,11.095000,2.597500,0.772500,11.186250,10.565000,16.198750,13.170000,-5.012500,-2.605000
2015-06-23,10.887500,1.267500,0.430000,10.620000,10.500000,13.690000,12.135000,-3.070000,-1.635000,11.320000,3.630000,1.172500,11.822500,10.797500,18.077500,14.187500,-6.255000,-3.390000,10.782500,1.922500,0.575000,10.771250,10.336250,14.638750,12.378750,-3.867500,-2.042500,11.062500,2.662500,0.792500,11.216250,10.548750,16.233750,13.161250,-5.017500,-2.612500
2015-06-24,10.685000,1.152500,0.387500,10.256250,10.237500,13.418750,11.907500,-3.162500,-1.670000,11.312500,3.410000,0.977500,11.691250,10.712500,17.753750,13.867500,-6.062500,-3.155000,10.635000,1.825000,0.547500,10.500000,10.148750,14.420000,12.216250,-3.920000,-2.067500,10.995000,2.580000,0.752500,11.085000,10.453750,16.065000,13.041250,-4.980000,-2.587500
2015-06-25,10.175000,1.152500,0.390000,9.915000,9.816250,12.740000,11.313750,-2.825000,-1.497500,11.172500,3.405000,1.000000,11.626250,10.618750,17.528750,13.726250,-5.902500,-3.107500,10.650000,1.875000,0.562500,10.593750,10.190000,14.456250,12.235000,-3.862500,-2.045000,10.852500,2.560000,0.750000,10.973750,10.331250,15.851250,12.873750,-4.877500,-2.542500
2015-06-26,10.497500,1.167500,0.400000,10.210000,10.132500,13.120000,11.662500,-2.910000,-1.530000,11.232500,3.557500,1.047500,11.842500,10.743750,17.737500,13.816250,-5.895000,-3.072500,10.500000,1.832500,0.555000,10.446250,10.065000,14.218750,12.045000,-3.772500,-1.980000,10.837500,2.615000,0.775000,11.036250,10.365000,15.868750,12.860000,-4.832500,-2.495000
2015-06-29,11.850000,1.200000,0.425000,10.982500,11.185000,15.117500,13.365000,-4.135000,-2.180000,11.442500,3.462500,1.015000,11.741250,10.811250,18.068750,14.103750,-6.327500,-3.292500,11.232500,1.860000,0.582500,10.803750,10.610000,15.381250,13.020000,-4.577500,-2.410000,11.337500,2.627500,0.785000,11.298750,10.737500,16.631250,13.507500,-5.332500,-2.770000
2015-06-30,12.267500,1.225000,0.440000,11.423750,11.618750,15.561250,13.796250,-4.137500,-2.177500,11.725000,3.645000,1.167500,12.127500,11.131250,18.612500,14.653750,-6.485000,-3.522500,11.575000,1.895000,0.592500,11.195000,10.971250,15.745000,13.363750,-4.550000,-2.392500,11.615000,2.650000,0.792500,11.612500,11.028750,16.917500,13.786250,-5.305000,-2.757500
2015-07-01,12.167500,1.307500,0.452500,11.352500,11.502500,15.597500,13.737500,-4.245000,-2.235000,11.792500,3.580000,1.070000,12.107500,11.156250,18.637500,14.568750,-6.530000,-3.412500,11.485000,1.927500,0.605000,11.087500,10.863750,15.737500,13.316250,-4.650000,-2.452500,11.625000,2.670000,0.802500,11.567500,11.013750,17.022500,13.841250,-5.455000,-2.827500
2015-07-02,11.850000,1.345000,0.460000,11.032500,11.182500,15.357500,13.437500,-4.325000,-2.255000,11.695000,3.707500,1.167500,12.037500,11.100000,18.767500,14.625000,-6.730000,-3.525000,11.577500,1.947500,0.620000,11.123750,10.935000,15.926250,13.460000,-4.802500,-2.525000,11.517500,2.705000,0.825000,11.450000,10.911250,16.995000,13.773750,-5.545000,-2.862500
2015-07-03,12.775000,1.477500,0.505000,11.936250,12.061250,16.568750,14.498750,-4.632500,-2.437500,11.997500,3.897500,1.225000,12.511250,11.470000,19.278750,14.975000,-6.767500,-3.505000,11.950000,2.090000,0.672500,11.557500,11.323750,16.522500,13.921250,-4.965000,-2.597500,11.902500,2.875000,0.882500,11.948750,11.336250,17.606250,14.233750,-5.657500,-2.897500
2015-07-06,14.150000,1.500000,0.520000,13.123750,13.331250,18.176250,16.008750,-5.052500,-2.677500,12.565000,3.727500,1.155000,12.836250,11.888750,19.748750,15.551250,-6.912500,-3.662500,13.025000,2.160000,0.680000,12.477500,12.275000,17.892500,15.135000,-5.415000,-2.860000,12.730000,2.855000,0.865000,12.525000,12.027500,18.645000,15.162500,-6.120000,-3.135000
2015-07-07,14.465000,1.395000,0.490000,13.120000,13.507500,18.600000,16.402500,-5.480000,-2.895000,12.950000,3.792500,1.190000,13.163750,12.193750,20.321250,16.086250,-7.157500,-3.892500,13.527500,2.067500,0.642500,12.708750,12.646250,18.481250,15.693750,-5.772500,-3.047500,13.085000,2.815000,0.830000,12.760000,12.277500,19.040000,15.552500,-6.280000,-3.275000
2015-07-08,16.552500,1.525000,0.522500,14.960000,15.433750,21.195000,18.716250,-6.235000,-3.282500,13.582500,3.720000,1.092500,13.588750,12.740000,21.016250,16.610000,-7.427500,-3.870000,14.582500,2.185000,0.677500,13.555000,13.572500,19.980000,16.947500,-6.425000,-3.375000,13.990000,2.887500,0.862500,13.447500,13.066250,20.307500,16.638750,-6.860000,-3.572500
2015-07-09,15.220000,1.480000,0.555000,13.720000,14.202500,19.680000,17.347500,-5.960000,-3.145000,13.190000,3.752500,1.152500,13.260000,12.410000,20.625000,16.275000,-7.365000,-3.865000,14.152500,2.012500,0.680000,13.005000,13.173750,19.325000,16.491250,-6.320000,-3.317500,13.492500,2.880000,0.862500,12.978750,12.595000,19.766250,16.115000,-6.787500,-3.520000
2015-07-10,14.367500,1.415000,0.517500,12.932500,13.390000,18.632500,16.380000,-5.700000,-2.990000,12.857500,3.737500,1.157500,12.966250,12.128750,20.223750,15.901250,-7.257500,-3.772500,13.317500,1.995000,0.672500,12.287500,12.406250,18.337500,15.573750,-6.050000,-3.167500,13.037500,2.777500,0.870000,12.523750,12.216250,19.106250,15.598750,-6.582500,-3.382500
2015-07-13,13.470000,1.485000,0.540000,12.243750,12.582500,17.666250,15.437500,-5.422500,-2.855000,12.430000,3.710000,1.155000,12.625000,11.730000,19.655000,15.440000,-7.030000,-3.710000,12.727500,2.132500,0.702500,11.923750,11.888750,17.796250,14.971250,-5.872500,-3.082500,12.532500,2.837500,0.892500,12.148750,11.756250,18.591250,15.093750,-6.442500,-3.337500
2015-07-14,12.427500,1.380000,0.532500,11.331250,11.667500,16.283750,14.252500,-4.952500,-2.585000,12.235000,3.820000,1.280000,12.577500,11.645000,19.532500,15.385000,-6.955000,-3.740000,12.070000,1.945000,0.675000,11.371250,11.362500,16.658750,14.127500,-5.287500,-2.765000,12.110000,2.730000,0.880000,11.830000,11.445000,17.850000,14.535000,-6.020000,-3.090000
2015-07-15,11.847500,1.375000,0.495000,11.057500,11.207500,15.387500,13.477500,-4.330000,-2.270000,11.977500,3.605000,1.115000,12.297500,11.371250,18.867500,14.813750,-6.570000,-3.442500,11.610000,1.910000,0.647500,11.066250,10.963750,15.973750,13.551250,-4.907500,-2.587500,11.767500,2.645000,0.847500,11.537500,11.120000,17.287500,14.110000,-5.750000,-2.990000
2015-07-16,12.080000,1.300000,0.490000,11.185000,11.412500,15.575000,13.727500,-4.390000,-2.315000,12.037500,3.510000,1.057500,12.195000,11.332500,18.900000,14.857500,-6.705000,-3.525000,11.810000,1.932500,0.632500,11.226250,11.117500,16.258750,13.767500,-5.032500,-2.650000,11.895000,2.655000,0.825000,11.612500,11.191250,17.487500,14.248750,-5.875000,-3.057500
2015-07-17,11.405000,1.305000,0.472500,10.958750,10.948750,14.461250,12.806250,-3.502500,-1.857500,11.730000,3.300000,1.032500,11.865000,11.086250,18.195000,14.438750,-6.330000,-3.352500,11.320000,1.945000,0.622500,11.086250,10.792500,15.443750,13.092500,-4.357500,-2.300000,11.482500,2.535000,0.792500,11.372500,10.895000,16.662500,13.655000,-5.290000,-2.760000
2015-07-20,11.475000,1.227500,0.420000,10.825000,10.900000,14.580000,12.890000,-3.755000,-1.990000,11.720000,3.310000,0.990000,11.821250,11.027500,18.238750,14.392500,-6.417500,-3.365000,11.230000,1.812500,0.562500,10.771250,10.590000,15.313750,12.995000,-4.542500,-2.405000,11.390000,2.472500,0.747500,11.133750,10.712500,16.591250,13.562500,-5.457500,-2.850000
2015-07-21,11.237500,1.222500,0.395000,10.882500,10.803750,14.037500,12.461250,-3.155000,-1.657500,11.717500,3.325000,0.960000,11.925000,11.092500,18.160000,14.262500,-6.235000,-3.170000,11.107500,1.760000,0.545000,10.771250,10.552500,14.963750,12.752500,-4.192500,-2.200000,11.332500,2.477500,0.732500,11.206250,10.723750,16.413750,13.406250,-5.207500,-2.682500
2015-07-22,11.170000,1.220000,0.390000,10.887500,10.765000,13.892500,12.355000,-3.005000,-1.590000,11.632500,3.252500,0.955000,11.811250,10.991250,17.958750,14.183750,-6.147500,-3.192500,11.072500,1.762500,0.537500,10.853750,10.563750,14.816250,12.656250,-3.962500,-2.092500,11.235000,2.435000,0.715000,11.218750,10.675000,16.121250,13.225000,-4.902500,-2.550000
2015-07-23,10.512500,1.262500,0.427500,10.390000,10.211250,13.160000,11.668750,-2.770000,-1.457500,11.665000,3.430000,1.045000,12.152500,11.165000,18.037500,14.255000,-5.885000,-3.090000,10.942500,1.802500,0.572500,10.903750,10.545000,14.586250,12.485000,-3.682500,-1.940000,11.262500,2.505000,0.757500,11.495000,10.881250,16.040000,13.158750,-4.545000,-2.277500
2015-07-24,11.385000,1.245000,0.415000,10.902500,10.887500,14.357500,12.712500,-3.455000,-1.825000,12.032500,3.407500,1.025000,12.157500,11.348750,18.722500,14.766250,-6.565000,-3.417500,11.565000,1.825000,0.567500,11.180000,10.973750,15.600000,13.291250,-4.420000,-2.317500,11.715000,2.535000,0.762500,11.538750,11.080000,16.961250,13.875000,-5.422500,-2.795000
2015-07-27,11.765000,1.252500,0.415000,11.227500,11.232500,14.807500,13.127500,-3.580000,-1.895000,12.137500,3.347500,0.952500,12.151250,11.388750,18.818750,14.791250,-6.667500,-3.402500,11.822500,1.867500,0.570000,11.403750,11.190000,15.976250,13.595000,-4.572500,-2.405000,11.887500,2.577500,0.760000,11.666250,11.196250,17.263750,14.098750,-5.597500,-2.902500
2015-07-28,11.732500,1.285000,0.420000,11.170000,11.180000,14.865000,13.125000,-3.695000,-1.945000,12.197500,3.375000,1.035000,11.993750,11.405000,19.151250,15.060000,-7.157500,-3.655000,11.832500,1.805000,0.575000,11.225000,11.145000,16.050000,13.670000,-4.825000,-2.525000,11.920000,2.535000,0.780000,11.508750,11.182500,17.401250,14.217500,-5.892500,-3.035000
2015-07-29,11.285000,1.235000,0.407500,10.683750,10.735000,14.356250,12.650000,-3.672500,-1.915000,12.070000,3.372500,1.030000,11.907500,11.267500,18.977500,14.932500,-7.070000,-3.665000,11.560000,1.820000,0.577500,10.930000,10.855000,15.830000,13.420000,-4.900000,-2.565000,11.735000,2.507500,0.780000,11.277500,10.990000,17.207500,14.040000,-5.930000,-3.050000
2015-07-30,11.097500,1.250000,0.410000,10.567500,10.573750,14.127500,12.441250,-3.560000,-1.867500,12.070000,3.385000,1.065000,11.873750,11.287500,19.036250,14.982500,-7.162500,-3.695000,11.675000,1.810000,0.572500,11.071250,10.990000,15.898750,13.505000,-4.827500,-2.515000,11.752500,2.490000,0.777500,11.265000,11.008750,17.220000,14.051250,-5.955000,-3.042500
2015-07-31,11.197500,1.232500,0.405000,10.673750,10.681250,14.186250,12.523750,-3.512500,-1.842500,12.055000,3.380000,1.050000,11.892500,11.272500,18.977500,14.937500,-7.085000,-3.665000,11.727500,1.792500,0.562500,11.117500,11.035000,15.922500,13.545000,-4.805000,-2.510000,11.767500,2.472500,0.762500,11.303750,11.025000,17.176250,14.035000,-5.872500,-3.010000
2015-08-03,11.582500,1.210000,0.405000,11.107500,11.103750,14.477500,12.871250,-3.370000,-1.767500,12.095000,3.470000,1.062500,12.052500,11.331250,19.077500,14.983750,-7.025000,-3.652500,11.832500,1.842500,0.580000,11.311250,11.171250,16.038750,13.653750,-4.727500,-2.482500,11.865000,2.535000,0.782500,11.497500,11.151250,17.302500,14.143750,-5.805000,-2.992500
2015-08-04,11.145000,1.192500,0.387500,10.731250,10.690000,13.943750,12.375000,-3.212500,-1.685000,11.957500,3.407500,1.000000,11.918750,11.210000,18.811250,14.705000,-6.892500,-3.495000,11.670000,1.812500,0.560000,11.210000,11.041250,15.755000,13.418750,-4.545000,-2.377500,11.742500,2.500000,0.750000,11.435000,11.051250,17.050000,13.933750,-5.615000,-2.882500
2015-08-05,11.215000,1.220000,0.397500,10.836250,10.775000,14.033750,12.450000,-3.197500,-1.675000,11.970000,3.460000,1.045000,11.922500,11.210000,18.937500,14.820000,-7.015000,-3.610000,11.777500,1.842500,0.570000,11.350000,11.158750,15.890000,13.536250,-4.540000,-2.377500,11.750000,2.535000,0.762500,11.468750,11.067500,17.101250,13.957500,-5.632500,-2.890000
2015-08-06,11.097500,1.240000,0.412500,10.761250,10.676250,13.913750,12.343750,-3.152500,-1.667500,11.960000,3.462500,1.115000,11.870000,11.236250,18.975000,14.913750,-7.105000,-3.677500,11.805000,1.882500,0.605000,11.447500,11.233750,15.927500,13.586250,-4.480000,-2.352500,11.807500,2.542500,0.797500,11.522500,11.151250,17.177500,14.058750,-5.655000,-2.907500
