date,t1M_ATM,t1M_BF10,t1M_BF25,t1M_C10,t1M_C25,t1M_P10,t1M_P25,t1M_RR10,t1M_RR25,t1Y_ATM,t1Y_BF10,t1Y_BF25,t1Y_C10,t1Y_C25,t1Y_P10,t1Y_P25,t1Y_RR10,t1Y_RR25,t3M_ATM,t3M_BF10,t3M_BF25,t3M_C10,t3M_C25,t3M_P10,t3M_P25,t3M_RR10,t3M_RR25,t6M_ATM,t6M_BF10,t6M_BF25,t6M_C10,t6M_C25,t6M_P10,t6M_P25,t6M_RR10,t6M_RR25
2018-11-14,10.277500,0.692500,0.245000,9.718750,9.821250,12.221250,11.223750,-2.502500,-1.402500,11.245000,1.865000,0.535000,10.212500,10.245000,16.007500,13.315000,-5.795000,-3.070000,10.325000,1.025000,0.337500,9.535000,9.681250,13.165000,11.643750,-3.630000,-1.962500,10.710000,1.395000,0.432500,9.807500,9.912500,14.402500,12.372500,-4.595000,-2.460000
2018-11-15,10.407500,0.687500,0.237500,9.801250,9.918750,12.388750,11.371250,-2.587500,-1.452500,11.270000,1.862500,0.530000,10.230000,10.266250,16.035000,13.333750,-5.805000,-3.067500,10.487500,1.020000,0.327500,9.708750,9.841250,13.306250,11.788750,-3.597500,-1.947500,10.827500,1.402500,0.427500,9.905000,10.012500,14.555000,12.497500,-4.650000,-2.485000
2018-11-16,10.677500,0.745000,0.252500,10.035000,10.148750,12.810000,11.711250,-2.775000,-1.562500,11.350000,1.922500,0.547500,10.337500,10.351250,16.207500,13.443750,-5.870000,-3.092500,10.590000,1.067500,0.337500,9.783750,9.908750,13.531250,11.946250,-3.747500,-2.037500,11.010000,1.470000,0.447500,10.087500,10.176250,14.872500,12.738750,-4.785000,-2.562500
2018-11-19,10.642500,0.767500,0.292500,10.070000,10.188750,12.750000,11.681250,-2.680000,-1.492500,11.315000,1.915000,0.592500,10.316250,10.365000,16.143750,13.450000,-5.827500,-3.085000,10.577500,1.067500,0.377500,9.768750,9.943750,13.521250,11.966250,-3.752500,-2.022500,10.967500,1.440000,0.485000,10.055000,10.195000,14.760000,12.710000,-4.705000,-2.515000
2018-11-20,10.720000,0.750000,0.260000,10.112500,10.227500,12.827500,11.732500,-2.715000,-1.505000,11.292500,1.845000,0.562500,10.222500,10.305000,16.052500,13.405000,-5.830000,-3.100000,10.545000,1.065000,0.360000,9.722500,9.895000,13.497500,11.915000,-3.775000,-2.020000,10.912500,1.425000,0.460000,9.947500,10.098750,14.727500,12.646250,-4.780000,-2.547500
2018-11-21,10.762500,0.755000,0.265000,10.161250,10.270000,12.873750,11.785000,-2.712500,-1.515000,11.335000,1.892500,0.557500,10.306250,10.346250,16.148750,13.438750,-5.842500,-3.092500,10.570000,1.062500,0.352500,9.798750,9.932500,13.466250,11.912500,-3.667500,-1.980000,10.925000,1.452500,0.460000,10.007500,10.117500,14.747500,12.652500,-4.740000,-2.535000
2018-11-22,10.580000,0.730000,0.255000,9.977500,10.085000,12.642500,11.585000,-2.665000,-1.500000,11.290000,1.890000,0.555000,10.300000,10.322500,16.060000,13.367500,-5.760000,-3.045000,10.390000,1.025000,0.342500,9.640000,9.768750,13.190000,11.696250,-3.550000,-1.927500,10.877500,1.425000,0.450000,9.990000,10.090000,14.615000,12.565000,-4.625000,-2.475000
2018-11-23,10.507500,0.727500,0.252500,9.925000,10.023750,12.545000,11.496250,-2.620000,-1.472500,11.240000,1.890000,0.555000,10.255000,10.275000,16.005000,13.315000,-5.750000,-3.040000,10.317500,1.025000,0.340000,9.591250,9.706250,13.093750,11.608750,-3.502500,-1.902500,10.812500,1.425000,0.447500,9.936250,10.028750,14.538750,12.491250,-4.602500,-2.462500
2018-11-26,10.337500,0.727500,0.255000,9.756250,9.858750,12.373750,11.326250,-2.617500,-1.467500,11.217500,1.885000,0.557500,10.228750,10.255000,15.976250,13.295000,-5.747500,-3.040000,10.387500,1.017500,0.340000,9.657500,9.781250,13.152500,11.673750,-3.495000,-1.892500,10.807500,1.417500,0.450000,9.921250,10.025000,14.528750,12.490000,-4.607500,-2.465000
2018-11-27,10.292500,0.727500,0.252500,9.760000,9.838750,12.280000,11.251250,-2.520000,-1.412500,11.217500,1.860000,0.542500,10.237500,10.257500,15.917500,13.262500,-5.680000,-3.005000,10.347500,1.012500,0.335000,9.646250,9.755000,13.073750,11.610000,-3.427500,-1.855000,10.762500,1.400000,0.435000,9.915000,9.995000,14.410000,12.400000,-4.495000,-2.405000
2018-11-28,10.225000,0.710000,0.260000,9.753750,9.810000,12.116250,11.160000,-2.362500,-1.350000,11.137500,1.855000,0.575000,10.168750,10.212500,15.816250,13.212500,-5.647500,-3.000000,10.267500,0.982500,0.345000,9.592500,9.711250,12.907500,11.513750,-3.315000,-1.802500,10.675000,1.362500,0.452500,9.845000,9.951250,14.230000,12.303750,-4.385000,-2.352500
2018-11-29,10.270000,0.672500,0.237500,9.893750,9.912500,11.991250,11.102500,-2.097500,-1.190000,11.195000,1.837500,0.532500,10.292500,10.278750,15.772500,13.176250,-5.480000,-2.897500,10.392500,0.982500,0.325000,9.787500,9.860000,12.962500,11.575000,-3.175000,-1.715000,10.790000,1.352500,0.425000,10.036250,10.088750,14.248750,12.341250,-4.212500,-2.252500
2018-11-30,10.237500,0.677500,0.240000,9.826250,9.860000,12.003750,11.095000,-2.177500,-1.235000,11.145000,1.847500,0.535000,10.253750,10.236250,15.731250,13.123750,-5.477500,-2.887500,10.267500,0.990000,0.325000,9.658750,9.726250,12.856250,11.458750,-3.197500,-1.732500,10.712500,1.370000,0.427500,9.942500,9.995000,14.222500,12.285000,-4.280000,-2.290000
2018-12-03,8.970000,0.650000,0.237500,8.500000,8.581250,10.740000,9.833750,-2.240000,-1.252500,10.902500,1.790000,0.532500,9.940000,9.970000,15.445000,12.900000,-5.505000,-2.930000,9.805000,0.950000,0.322500,9.127500,9.253750,12.382500,11.001250,-3.255000,-1.747500,10.307500,1.317500,0.422500,9.458750,9.571250,13.791250,11.888750,-4.332500,-2.317500
2018-12-04,8.835000,0.622500,0.220000,8.423750,8.477500,10.491250,9.632500,-2.067500,-1.155000,10.880000,1.800000,0.522500,9.945000,9.953750,15.415000,12.851250,-5.470000,-2.897500,9.727500,0.955000,0.312500,9.086250,9.181250,12.278750,10.898750,-3.192500,-1.717500,10.337500,1.312500,0.407500,9.506250,9.601250,13.793750,11.888750,-4.287500,-2.287500
2018-12-05,8.742500,0.632500,0.212500,8.338750,8.383750,10.411250,9.526250,-2.072500,-1.142500,10.935000,1.805000,0.527500,10.017500,10.018750,15.462500,12.906250,-5.445000,-2.887500,9.862500,0.965000,0.320000,9.172500,9.292500,12.482500,11.072500,-3.310000,-1.780000,10.432500,1.312500,0.412500,9.597500,9.698750,13.892500,11.991250,-4.295000,-2.292500
2018-12-06,9.470000,0.650000,0.225000,8.858750,9.001250,11.381250,10.388750,-2.522500,-1.387500,11.170000,1.820000,0.530000,10.150000,10.191250,15.830000,13.208750,-5.680000,-3.017500,10.405000,1.000000,0.325000,9.596250,9.756250,13.213750,11.703750,-3.617500,-1.947500,10.835000,1.382500,0.425000,9.892500,10.018750,14.542500,12.501250,-4.650000,-2.482500
2018-12-07,9.530000,0.662500,0.232500,8.923750,9.066250,11.461250,10.458750,-2.537500,-1.392500,11.215000,1.835000,0.530000,10.160000,10.206250,15.940000,13.283750,-5.780000,-3.077500,10.415000,1.005000,0.327500,9.582500,9.753750,13.257500,11.731250,-3.675000,-1.977500,10.845000,1.387500,0.430000,9.868750,10.011250,14.596250,12.538750,-4.727500,-2.527500
2018-12-10,9.960000,0.675000,0.235000,9.285000,9.456250,11.985000,10.933750,-2.700000,-1.477500,11.305000,1.797500,0.510000,10.161250,10.245000,16.043750,13.385000,-5.882500,-3.140000,10.682500,1.007500,0.320000,9.780000,9.980000,13.600000,12.025000,-3.820000,-2.045000,10.972500,1.367500,0.415000,9.900000,10.085000,14.780000,12.690000,-4.880000,-2.605000
2018-12-11,9.702500,0.662500,0.235000,9.056250,9.218750,11.673750,10.656250,-2.617500,-1.437500,11.262500,1.800000,0.522500,10.165000,10.238750,15.960000,13.331250,-5.795000,-3.092500,10.440000,0.992500,0.325000,9.585000,9.775000,13.280000,11.755000,-3.695000,-1.980000,10.855000,1.357500,0.425000,9.806250,9.993750,14.618750,12.566250,-4.812500,-2.572500
2018-12-12,9.350000,0.650000,0.232500,8.807500,8.926250,11.192500,10.238750,-2.385000,-1.312500,11.210000,1.807500,0.512500,10.125000,10.182500,15.910000,13.262500,-5.785000,-3.080000,10.307500,1.000000,0.322500,9.482500,9.648750,13.132500,11.611250,-3.650000,-1.962500,10.755000,1.370000,0.415000,9.720000,9.885000,14.530000,12.455000,-4.810000,-2.570000
2018-12-13,8.920000,0.630000,0.232500,8.393750,8.508750,10.706250,9.796250,-2.312500,-1.287500,11.115000,1.817500,0.555000,10.060000,10.137500,15.805000,13.202500,-5.745000,-3.065000,10.172500,0.970000,0.332500,9.341250,9.535000,12.943750,11.475000,-3.602500,-1.940000,10.637500,1.347500,0.440000,9.612500,9.810000,14.357500,12.345000,-4.745000,-2.535000
2018-12-14,8.835000,0.622500,0.222500,8.312500,8.420000,10.602500,9.695000,-2.290000,-1.275000,11.060000,1.810000,0.547500,10.035000,10.096250,15.705000,13.118750,-5.670000,-3.022500,10.110000,0.970000,0.327500,9.290000,9.476250,12.870000,11.398750,-3.580000,-1.922500,10.640000,1.347500,0.435000,9.657500,9.831250,14.317500,12.318750,-4.660000,-2.487500
2018-12-17,8.982500,0.632500,0.225000,8.388750,8.531250,10.841250,9.883750,-2.452500,-1.352500,11.052500,1.795000,0.540000,10.021250,10.083750,15.673750,13.101250,-5.652500,-3.017500,10.125000,0.975000,0.322500,9.285000,9.471250,12.915000,11.423750,-3.630000,-1.952500,10.535000,1.340000,0.430000,9.540000,9.717500,14.210000,12.212500,-4.670000,-2.495000
2018-12-18,9.200000,0.640000,0.225000,8.547500,8.712500,11.132500,10.137500,-2.585000,-1.425000,11.115000,1.810000,0.552500,10.095000,10.158750,15.755000,13.176250,-5.660000,-3.017500,10.180000,0.980000,0.327500,9.337500,9.528750,12.982500,11.486250,-3.645000,-1.957500,10.637500,1.347500,0.435000,9.647500,9.821250,14.322500,12.323750,-4.675000,-2.502500
2018-12-19,9.202500,0.640000,0.225000,8.558750,8.718750,11.126250,10.136250,-2.567500,-1.417500,11.105000,1.815000,0.542500,10.072500,10.131250,15.767500,13.163750,-5.695000,-3.032500,10.237500,0.990000,0.327500,9.381250,9.572500,13.073750,11.557500,-3.692500,-1.985000,10.670000,1.352500,0.432500,9.678750,9.848750,14.366250,12.356250,-4.687500,-2.507500
2018-12-20,10.080000,0.692500,0.245000,9.291250,9.513750,12.253750,11.136250,-2.962500,-1.622500,11.320000,1.832500,0.540000,10.168750,10.265000,16.136250,13.455000,-5.967500,-3.190000,10.670000,1.022500,0.332500,9.661250,9.915000,13.723750,12.090000,-4.062500,-2.175000,11.017500,1.375000,0.430000,9.903750,10.117500,14.881250,12.777500,-4.977500,-2.660000
2018-12-21,10.550000,0.742500,0.237500,9.598750,9.880000,12.986250,11.695000,-3.387500,-1.815000,11.550000,1.875000,0.557500,10.387500,10.458750,16.462500,13.756250,-6.075000,-3.297500,11.110000,1.075000,0.352500,10.007500,10.271250,14.362500,12.653750,-4.355000,-2.382500,11.295000,1.435000,0.445000,10.135000,10.325000,15.325000,13.155000,-5.190000,-2.830000
2018-12-24,10.975000,0.742500,0.262500,9.947500,10.256250,13.487500,12.218750,-3.540000,-1.962500,11.795000,1.920000,0.577500,10.601250,10.688750,16.828750,14.056250,-6.227500,-3.367500,11.495000,1.085000,0.362500,10.347500,10.633750,14.812500,13.081250,-4.465000,-2.447500,11.585000,1.465000,0.465000,10.393750,10.605000,15.706250,13.495000,-5.312500,-2.890000
2018-12-25,10.960000,0.740000,0.257500,9.927500,10.242500,13.472500,12.192500,-3.545000,-1.950000,11.795000,1.912500,0.562500,10.593750,10.671250,16.821250,14.043750,-6.227500,-3.372500,11.490000,1.080000,0.352500,10.337500,10.616250,14.802500,13.068750,-4.465000,-2.452500,11.577500,1.457500,0.450000,10.377500,10.578750,15.692500,13.476250,-5.315000,-2.897500
2018-12-26,11.305000,0.772500,0.237500,10.220000,10.543750,13.935000,12.541250,-3.715000,-1.997500,11.855000,1.922500,0.540000,10.625000,10.685000,16.930000,14.105000,-6.305000,-3.420000,11.705000,1.105000,0.342500,10.510000,10.782500,15.110000,13.312500,-4.600000,-2.530000,11.712500,1.477500,0.440000,10.477500,10.671250,15.902500,13.633750,-5.425000,-2.962500
2018-12-27,11.535000,0.782500,0.245000,10.397500,10.750000,14.237500,12.810000,-3.840000,-2.060000,11.835000,1.895000,0.555000,10.597500,10.690000,16.862500,14.090000,-6.265000,-3.400000,11.705000,1.110000,0.352500,10.475000,10.776250,15.155000,13.338750,-4.680000,-2.562500,11.720000,1.470000,0.447500,10.461250,10.680000,15.918750,13.655000,-5.457500,-2.975000
2018-12-28,11.717500,0.845000,0.242500,10.620000,10.911250,14.505000,13.008750,-3.885000,-2.097500,11.895000,1.902500,0.425000,10.633750,10.600000,16.961250,14.040000,-6.327500,-3.440000,11.965000,1.237500,0.315000,10.801250,10.952500,15.603750,13.607500,-4.802500,-2.655000,11.862500,1.555000,0.377500,10.661250,10.731250,16.173750,13.748750,-5.512500,-3.017500
2018-12-31,11.987500,0.827500,0.275000,10.863750,11.202500,14.766250,13.322500,-3.902500,-2.120000,11.877500,1.897500,0.475000,10.635000,10.640000,16.915000,14.065000,-6.280000,-3.425000,11.957500,1.220000,0.357500,10.787500,11.001250,15.567500,13.628750,-4.780000,-2.627500,11.835000,1.517500,0.420000,10.622500,10.763750,16.082500,13.746250,-5.460000,-2.982500
2019-01-01,11.955000,0.810000,0.265000,10.825000,11.165000,14.705000,13.275000,-3.880000,-2.110000,11.885000,1.897500,0.457500,10.641250,10.630000,16.923750,14.055000,-6.282500,-3.425000,11.945000,1.202500,0.340000,10.767500,10.973750,15.527500,13.596250,-4.760000,-2.622500,11.827500,1.502500,0.402500,10.608750,10.741250,16.051250,13.718750,-5.442500,-2.977500
2019-01-02,12.055000,0.725000,0.250000,10.976250,11.322500,14.583750,13.287500,-3.607500,-1.965000,12.110000,1.850000,0.552500,10.865000,10.976250,17.055000,14.348750,-6.190000,-3.372500,12.065000,1.082500,0.362500,10.862500,11.181250,15.432500,13.673750,-4.570000,-2.492500,11.970000,1.397500,0.452500,10.748750,10.997500,15.986250,13.847500,-5.237500,-2.850000
2019-01-03,13.960000,0.875000,0.317500,12.407500,12.931250,17.262500,15.623750,-4.855000,-2.692500,12.945000,2.025000,0.602500,11.490000,11.666250,18.450000,15.428750,-6.960000,-3.762500,13.395000,1.245000,0.410000,11.852500,12.287500,17.427500,15.322500,-5.575000,-3.035000,13.042500,1.600000,0.507500,11.592500,11.897500,17.692500,15.202500,-6.100000,-3.305000
2019-01-04,13.087500,0.835000,0.300000,11.806250,12.211250,16.038750,14.563750,-4.232500,-2.352500,12.642500,1.990000,0.600000,11.310000,11.445000,17.955000,15.040000,-6.645000,-3.595000,12.792500,1.192500,0.397500,11.435000,11.801250,16.535000,14.578750,-5.100000,-2.777500,12.660000,1.522500,0.490000,11.321250,11.600000,17.043750,14.700000,-5.722500,-3.100000
2019-01-07,12.185000,0.900000,0.315000,11.282500,11.500000,14.887500,13.500000,-3.605000,-2.000000,12.190000,2.060000,0.582500,11.153750,11.102500,17.346250,14.442500,-6.192500,-3.340000,12.132500,1.257500,0.405000,11.143750,11.313750,15.636250,13.761250,-4.492500,-2.447500,12.047500,1.585000,0.487500,11.037500,11.130000,16.227500,13.940000,-5.190000,-2.810000
2019-01-08,11.450000,0.845000,0.292500,10.605000,10.806250,13.985000,12.678750,-3.380000,-1.872500,11.982500,1.900000,0.532500,11.001250,10.953750,16.763750,14.076250,-5.762500,-3.122500,11.515000,1.170000,0.375000,10.591250,10.748750,14.778750,13.031250,-4.187500,-2.282500,11.635000,1.472500,0.450000,10.643750,10.746250,15.571250,13.423750,-4.927500,-2.677500
2019-01-09,11.215000,0.840000,0.287500,10.370000,10.568750,13.740000,12.436250,-3.370000,-1.867500,11.935000,1.902500,0.532500,10.997500,10.930000,16.677500,14.005000,-5.680000,-3.075000,11.440000,1.170000,0.372500,10.477500,10.648750,14.742500,12.976250,-4.265000,-2.327500,11.580000,1.482500,0.445000,10.598750,10.686250,15.526250,13.363750,-4.927500,-2.677500
2019-01-10,11.295000,0.780000,0.292500,10.417500,10.658750,13.732500,12.516250,-3.315000,-1.857500,12.025000,1.937500,0.585000,11.073750,11.045000,16.851250,14.175000,-5.777500,-3.130000,11.605000,1.112500,0.385000,10.606250,10.836250,14.828750,13.143750,-4.222500,-2.307500,11.725000,1.472500,0.482500,10.758750,10.880000,15.636250,13.535000,-4.877500,-2.655000
2019-01-11,10.975000,0.785000,0.277500,10.197500,10.381250,13.322500,12.123750,-3.125000,-1.742500,11.935000,1.942500,0.550000,11.037500,10.950000,16.717500,14.020000,-5.680000,-3.070000,11.400000,1.117500,0.362500,10.508750,10.662500,14.526250,12.862500,-4.017500,-2.200000,11.585000,1.470000,0.450000,10.672500,10.738750,15.437500,13.331250,-4.765000,-2.592500
2019-01-14,11.215000,0.790000,0.277500,10.420000,10.611250,13.590000,12.373750,-3.170000,-1.762500,11.935000,1.932500,0.540000,11.030000,10.938750,16.705000,14.011250,-5.675000,-3.072500,11.430000,1.115000,0.352500,10.547500,10.688750,14.542500,12.876250,-3.995000,-2.187500,11.575000,1.462500,0.440000,10.670000,10.725000,15.405000,13.305000,-4.735000,-2.580000
2019-01-15,10.995000,0.760000,0.267500,10.282500,10.443750,13.227500,12.081250,-2.945000,-1.637500,11.860000,1.915000,0.540000,10.977500,10.885000,16.572500,13.915000,-5.595000,-3.030000,11.180000,1.090000,0.352500,10.356250,10.487500,14.183750,12.577500,-3.827500,-2.090000,11.455000,1.437500,0.440000,10.601250,10.650000,15.183750,13.140000,-4.582500,-2.490000
2019-01-16,10.940000,0.790000,0.277500,10.170000,10.356250,13.290000,12.078750,-3.120000,-1.722500,11.950000,1.910000,0.530000,11.022500,10.940000,16.697500,14.020000,-5.675000,-3.080000,11.225000,1.120000,0.355000,10.322500,10.480000,14.367500,12.680000,-4.045000,-2.200000,11.490000,1.460000,0.440000,10.555000,10.630000,15.345000,13.230000,-4.790000,-2.600000
2019-01-17,10.720000,0.785000,0.272500,9.977500,10.148750,13.032500,11.836250,-3.055000,-1.687500,11.967500,1.920000,0.530000,11.037500,10.955000,16.737500,14.040000,-5.700000,-3.085000,11.205000,1.120000,0.350000,10.335000,10.470000,14.315000,12.640000,-3.980000,-2.170000,11.510000,1.465000,0.440000,10.572500,10.647500,15.377500,13.252500,-4.805000,-2.605000
2019-01-18,10.535000,0.770000,0.272500,9.835000,9.993750,12.775000,11.621250,-2.940000,-1.627500,11.925000,1.920000,0.535000,11.015000,10.930000,16.675000,13.990000,-5.660000,-3.060000,11.165000,1.115000,0.355000,10.312500,10.450000,14.247500,12.590000,-3.935000,-2.140000,11.495000,1.465000,0.440000,10.580000,10.645000,15.340000,13.225000,-4.760000,-2.580000
2019-01-21,10.810000,0.770000,0.272500,10.045000,10.236250,13.115000,11.928750,-3.070000,-1.692500,11.892500,1.895000,0.540000,10.953750,10.892500,16.621250,13.972500,-5.667500,-3.080000,11.140000,1.097500,0.355000,10.238750,10.406250,14.236250,12.583750,-3.997500,-2.177500,11.490000,1.450000,0.447500,10.531250,10.630000,15.348750,13.245000,-4.817500,-2.615000
2019-01-22,10.885000,0.760000,0.252500,10.012500,10.253750,13.277500,12.021250,-3.265000,-1.767500,11.920000,1.902500,0.545000,10.956250,10.908750,16.688750,14.021250,-5.732500,-3.112500,11.135000,1.097500,0.355000,10.158750,10.361250,14.306250,12.618750,-4.147500,-2.257500,11.440000,1.445000,0.445000,10.440000,10.557500,15.330000,13.212500,-4.890000,-2.655000
2019-01-23,10.470000,0.775000,0.277500,9.720000,9.903750,12.770000,11.591250,-3.050000,-1.687500,11.790000,1.950000,0.550000,10.910000,10.810000,16.570000,13.870000,-5.660000,-3.060000,10.870000,1.112500,0.357500,9.966250,10.127500,13.998750,12.327500,-4.032500,-2.200000,11.250000,1.465000,0.445000,10.311250,10.388750,15.118750,13.001250,-4.807500,-2.612500
2019-01-24,10.040000,0.785000,0.267500,9.325000,9.498750,12.325000,11.116250,-3.000000,-1.617500,11.745000,1.932500,0.545000,10.875000,10.768750,16.480000,13.811250,-5.605000,-3.042500,10.745000,1.115000,0.360000,9.867500,10.020000,13.852500,12.190000,-3.985000,-2.170000,11.250000,1.470000,0.445000,10.332500,10.397500,15.107500,12.992500,-4.775000,-2.595000
2019-01-25,9.830000,0.760000,0.272500,9.115000,9.293750,12.065000,10.911250,-2.950000,-1.617500,11.712500,1.955000,0.555000,10.837500,10.740000,16.497500,13.795000,-5.660000,-3.055000,10.550000,1.112500,0.357500,9.672500,9.821250,13.652500,11.993750,-3.980000,-2.172500,11.160000,1.460000,0.445000,10.237500,10.312500,15.002500,12.897500,-4.765000,-2.585000
2019-01-28,10.025000,0.775000,0.272500,9.320000,9.488750,12.280000,11.106250,-2.960000,-1.617500,11.705000,1.940000,0.532500,10.835000,10.718750,16.455000,13.756250,-5.620000,-3.037500,10.675000,1.125000,0.352500,9.803750,9.938750,13.796250,12.116250,-3.992500,-2.177500,11.175000,1.457500,0.435000,10.256250,10.320000,15.008750,12.900000,-4.752500,-2.580000
2019-01-29,10.330000,0.775000,0.272500,9.545000,9.748750,12.665000,11.456250,-3.120000,-1.707500,11.780000,1.947500,0.542500,10.906250,10.796250,16.548750,13.848750,-5.642500,-3.052500,10.750000,1.115000,0.352500,9.843750,9.998750,13.886250,12.206250,-4.042500,-2.207500,11.165000,1.455000,0.440000,10.230000,10.305000,15.010000,12.905000,-4.780000,-2.600000
2019-01-30,9.980000,0.780000,0.277500,9.225000,9.453750,12.295000,11.061250,-3.070000,-1.607500,11.685000,1.917500,0.552500,10.797500,10.713750,16.407500,13.761250,-5.610000,-3.047500,10.660000,1.115000,0.360000,9.782500,9.937500,13.767500,12.102500,-3.985000,-2.165000,11.080000,1.455000,0.452500,10.152500,10.238750,14.917500,12.826250,-4.765000,-2.587500
2019-01-31,10.060000,0.760000,0.272500,9.340000,9.546250,12.300000,11.118750,-2.960000,-1.572500,11.617500,1.940000,0.560000,10.753750,10.662500,16.361250,13.692500,-5.607500,-3.030000,10.580000,1.082500,0.355000,9.731250,9.881250,13.593750,11.988750,-3.862500,-2.107500,11.040000,1.445000,0.450000,10.122500,10.207500,14.847500,12.772500,-4.725000,-2.565000
2019-02-01,9.625000,0.760000,0.272500,8.997500,9.153750,11.772500,10.641250,-2.775000,-1.487500,11.390000,1.895000,0.545000,10.517500,10.432500,16.052500,13.437500,-5.535000,-3.005000,10.285000,1.082500,0.352500,9.481250,9.612500,13.253750,11.662500,-3.772500,-2.050000,10.840000,1.435000,0.445000,9.937500,10.017500,14.612500,12.552500,-4.675000,-2.535000
2019-02-04,9.635000,0.780000,0.290000,9.057500,9.190000,11.772500,10.660000,-2.715000,-1.470000,11.402500,1.855000,0.522500,10.537500,10.440000,15.977500,13.410000,-5.440000,-2.970000,10.332500,1.095000,0.357500,9.577500,9.683750,13.277500,11.696250,-3.700000,-2.012500,10.817500,1.430000,0.440000,9.936250,10.001250,14.558750,12.513750,-4.622500,-2.512500
2019-02-05,9.205000,0.745000,0.280000,8.600000,8.747500,11.300000,10.222500,-2.700000,-1.475000,11.232500,1.845000,0.545000,10.357500,10.295000,15.797500,13.260000,-5.440000,-2.965000,9.932500,1.060000,0.360000,9.165000,9.298750,12.820000,11.286250,-3.655000,-1.987500,10.537500,1.405000,0.450000,9.666250,9.751250,14.218750,12.223750,-4.552500,-2.472500
2019-02-06,9.802500,0.765000,0.282500,9.155000,9.305000,11.980000,10.865000,-2.825000,-1.560000,11.365000,1.850000,0.545000,10.480000,10.420000,15.950000,13.400000,-5.470000,-2.980000,10.180000,1.085000,0.365000,9.377500,9.520000,13.152500,11.570000,-3.775000,-2.050000,10.800000,1.420000,0.452500,9.906250,9.996250,14.533750,12.508750,-4.627500,-2.512500
2019-02-07,10.162500,0.777500,0.285000,9.511250,9.645000,12.368750,11.250000,-2.857500,-1.605000,11.472500,1.895000,0.540000,10.601250,10.510000,16.133750,13.515000,-5.532500,-3.005000,10.417500,1.090000,0.360000,9.610000,9.742500,13.405000,11.812500,-3.795000,-2.070000,10.945000,1.440000,0.447500,10.012500,10.101250,14.757500,12.683750,-4.745000,-2.582500
2019-02-08,9.775000,0.770000,0.272500,9.090000,9.251250,12.000000,10.843750,-2.910000,-1.592500,11.505000,1.907500,0.550000,10.596250,10.535000,16.228750,13.575000,-5.632500,-3.040000,10.450000,1.090000,0.360000,9.572500,9.735000,13.507500,11.885000,-3.935000,-2.150000,11.045000,1.450000,0.452500,10.050000,10.168750,14.940000,12.826250,-4.890000,-2.657500
2019-02-11,9.800000,0.785000,0.272500,9.160000,9.303750,12.010000,10.841250,-2.850000,-1.537500,11.485000,1.900000,0.527500,10.597500,10.506250,16.172500,13.518750,-5.575000,-3.012500,10.370000,1.110000,0.347500,9.587500,9.686250,13.372500,11.748750,-3.785000,-2.062500,10.970000,1.460000,0.430000,10.035000,10.100000,14.825000,12.700000,-4.790000,-2.600000
2019-02-12,9.740000,0.765000,0.267500,9.117500,9.248750,11.892500,10.766250,-2.775000,-1.517500,11.475000,1.912500,0.542500,10.591250,10.510000,16.183750,13.525000,-5.592500,-3.015000,10.350000,1.085000,0.350000,9.571250,9.680000,13.298750,11.720000,-3.727500,-2.040000,10.920000,1.442500,0.437500,9.986250,10.065000,14.738750,12.650000,-4.752500,-2.585000
2019-02-13,9.515000,0.765000,0.272500,9.010000,9.096250,11.550000,10.478750,-2.540000,-1.382500,11.400000,1.885000,0.532500,10.548750,10.451250,16.021250,13.413750,-5.472500,-2.962500,10.060000,1.087500,0.347500,9.351250,9.427500,12.943750,11.387500,-3.592500,-1.960000,10.785000,1.437500,0.437500,9.910000,9.967500,14.535000,12.477500,-4.625000,-2.510000
2019-02-14,9.550000,0.765000,0.272500,9.092500,9.156250,11.537500,10.488750,-2.445000,-1.332500,11.282500,1.875000,0.530000,10.445000,10.342500,15.870000,13.282500,-5.425000,-2.940000,10.025000,1.095000,0.350000,9.322500,9.397500,12.917500,11.352500,-3.595000,-1.955000,10.715000,1.440000,0.435000,9.855000,9.902500,14.455000,12.397500,-4.600000,-2.495000
2019-02-15,9.640000,0.760000,0.272500,9.145000,9.223750,11.655000,10.601250,-2.510000,-1.377500,11.270000,1.887500,0.535000,10.440000,10.337500,15.875000,13.272500,-5.435000,-2.935000,10.150000,1.090000,0.350000,9.435000,9.515000,13.045000,11.485000,-3.610000,-1.970000,10.735000,1.440000,0.435000,9.875000,9.920000,14.475000,12.420000,-4.600000,-2.500000
2019-02-18,9.405000,0.780000,0.277500,8.907500,8.978750,11.462500,10.386250,-2.555000,-1.407500,11.280000,1.885000,0.527500,10.430000,10.326250,15.900000,13.288750,-5.470000,-2.962500,10.105000,1.120000,0.352500,9.407500,9.466250,13.042500,11.448750,-3.635000,-1.982500,10.710000,1.450000,0.435000,9.825000,9.875000,14.495000,12.415000,-4.670000,-2.540000
2019-02-19,9.245000,0.780000,0.277500,8.725000,8.813750,11.325000,10.231250,-2.600000,-1.417500,11.185000,1.887500,0.527500,10.336250,10.233750,15.808750,13.191250,-5.472500,-2.957500,9.960000,1.125000,0.355000,9.257500,9.317500,12.912500,11.312500,-3.655000,-1.995000,10.555000,1.457500,0.432500,9.686250,9.723750,14.338750,12.251250,-4.652500,-2.527500
